file,class,method,variable,usage
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,toString/0,registries,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,toString/0,modules,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,toString/0,protocol,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,toString/0,application,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,toString/0,provider,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,toString/0,consumers,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,toString/0,protocols,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,toString/0,consumer,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,toString/0,providers,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,toString/0,applications,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,toString/0,monitors,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setRegistries/1[java.util.Map<java.lang.String,com.alibaba.dubbo.spring.boot.RegistryConfig>],registries,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setRegistry/1[RegistryConfig],registry,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getApplications/0,applications,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setMonitor/1[MonitorConfig],monitor,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getProvider/0,provider,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setConsumer/1[ConsumerConfig],consumer,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getMonitors/0,monitors,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getMonitor/0,monitor,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setConsumers/1[java.util.Map<java.lang.String,com.alibaba.dubbo.spring.boot.ConsumerConfig>],consumers,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getModule/0,module,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getModules/0,modules,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getConsumers/0,consumers,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getProviders/0,providers,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getRegistries/0,registries,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setApplications/1[java.util.Map<java.lang.String,com.alibaba.dubbo.spring.boot.ApplicationConfig>],applications,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getApplication/0,application,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setProtocols/1[java.util.Map<java.lang.String,com.alibaba.dubbo.spring.boot.ProtocolConfig>],protocols,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setMonitors/1[java.util.Map<java.lang.String,com.alibaba.dubbo.spring.boot.MonitorConfig>],monitors,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getConsumer/0,consumer,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getProtocol/0,protocol,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getProtocols/0,protocols,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setApplication/1[ApplicationConfig],application,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setProtocol/1[ProtocolConfig],protocol,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setModules/1[java.util.Map<java.lang.String,com.alibaba.dubbo.spring.boot.ModuleConfig>],modules,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,isServer/0,server,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,getRegistry/0,registry,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setServer/1[boolean],server,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProperties.java,com.alibaba.dubbo.spring.boot.DubboProperties,setProvider/1[ProviderConfig],provider,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,referred/1[Invoker],SUBSCRIBEDINTERFACES_SET,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/listener/ConsumerSubscribeListener.java,com.alibaba.dubbo.spring.boot.listener.ConsumerSubscribeListener,destroyed/1[Invoker],SUBSCRIBEDINTERFACES_SET,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],applicationContext,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,initProviderBean/2[java.lang.String,java.lang.Object],properties,6
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,init/0,applicationContext,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboProviderAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboProviderAutoConfiguration,init/0,properties,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboConsumerAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboConsumerAutoConfiguration,getDubboReference/1[com.alibaba.dubbo.spring.boot.bean.ClassIdBean],DUBBO_REFERENCES_MAP,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboConsumerAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboConsumerAutoConfiguration,getConsumerBean/3[java.lang.String,java.lang.reflect.Field,Reference],DubboConsumerAutoConfiguration,0
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboConsumerAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboConsumerAutoConfiguration,getConsumerBean/3[java.lang.String,java.lang.reflect.Field,Reference],applicationContext,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboConsumerAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboConsumerAutoConfiguration,getConsumerBean/3[java.lang.String,java.lang.reflect.Field,Reference],properties,5
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseRegistries/4[java.lang.String[],com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],REGISTRIES_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseRegistries/4[java.lang.String[],com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],ID_CONFIG_MAP,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseProtocols/4[java.lang.String[],com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],PROTOCOLS_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseProtocols/4[java.lang.String[],com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],ID_CONFIG_MAP,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseModule/4[java.lang.String,com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],ID_CONFIG_MAP,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseModule/4[java.lang.String,com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],MODULES_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseApplication/4[java.lang.String,com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],APPLICATIONS_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseApplication/4[java.lang.String,com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],ID_CONFIG_MAP,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,initIdConfigMap/1[com.alibaba.dubbo.spring.boot.DubboProperties],APPLICATIONS_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,initIdConfigMap/1[com.alibaba.dubbo.spring.boot.DubboProperties],REGISTRIES_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,initIdConfigMap/1[com.alibaba.dubbo.spring.boot.DubboProperties],PROTOCOLS_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,initIdConfigMap/1[com.alibaba.dubbo.spring.boot.DubboProperties],PROVIDERS_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,initIdConfigMap/1[com.alibaba.dubbo.spring.boot.DubboProperties],MONITORS_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,initIdConfigMap/1[com.alibaba.dubbo.spring.boot.DubboProperties],CONSUMERS_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,initIdConfigMap/1[com.alibaba.dubbo.spring.boot.DubboProperties],ID_CONFIG_MAP,10
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,initIdConfigMap/1[com.alibaba.dubbo.spring.boot.DubboProperties],MODULES_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseMonitor/4[java.lang.String,com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],MONITORS_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseMonitor/4[java.lang.String,com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],ID_CONFIG_MAP,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseConsumer/4[java.lang.String,com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],CONSUMERS_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseConsumer/4[java.lang.String,com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],ID_CONFIG_MAP,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseProvider/4[java.lang.String,com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],PROVIDERS_KEY,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/DubboCommonAutoConfiguration.java,com.alibaba.dubbo.spring.boot.DubboCommonAutoConfiguration,parseProvider/4[java.lang.String,com.alibaba.dubbo.spring.boot.DubboProperties,Environment,java.lang.String[]],ID_CONFIG_MAP,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,getVersion/0,version,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,ClassIdBean/3[java.lang.Class<?>,java.lang.String,java.lang.String],interfaceClass,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,ClassIdBean/3[java.lang.Class<?>,java.lang.String,java.lang.String],version,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,ClassIdBean/3[java.lang.Class<?>,java.lang.String,java.lang.String],group,3
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,toString/0,interfaceClass,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,toString/0,version,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,toString/0,group,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,getInterfaceClass/0,interfaceClass,1
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,hashCode/0,interfaceClass,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,hashCode/0,version,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,hashCode/0,group,2
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,equals/1[java.lang.Object],interfaceClass,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,equals/1[java.lang.Object],version,4
/home/natalia/Downloads/IME/trabalhoChoren/ck/target/../../dubbo-spring-boot-starter/src/main/java/com/alibaba/dubbo/spring/boot/bean/ClassIdBean.java,com.alibaba.dubbo.spring.boot.bean.ClassIdBean,equals/1[java.lang.Object],group,4
